,Artist,Area
56597,Henri Matisse,145.44
56598,Harry Disberg,1165.18
56599,Antonio Frasconi,638.83
56600,Lovis Corinth,178.18
56601,Otto Mueller,3498.9400000000005
56604,Christian Rohlfs,894.6
56605,Eugenio Carmi,2653.5
56606,Pablo Picasso,2693.0399999999995
56607,James Rosenquist,3628.8
56608,André Thomkins,728.9799999999999
56609,Alexis Smith,7180.8
56610,"Gilbert & George, Gilbert Proesch, George Passmore, Rosemarie Trockel",1071.0
56611,Jules Pascin,232.20000000000002
56612,Roy Lichtenstein,2131.2
56613,James Rosenquist,4272.8
56614,David Salle,1130.22
56615,Joan Miró,1064.0
56616,Henri Matisse,146.52
56617,Paul Peter Piech,1177.25
56618,Valdemar H. Elenbaas,1422.96
56619,Ernst Ludwig Kirchner,1835.5199999999998
56620,Henri Fantin-Latour,2530.7999999999997
56621,"Leonard Baskin, Ben Shahn",998.4600000000002
56622,Larry Rivers,766.59
56623,Carol Summers,3737.46
56625,Richard Artschwager,156.6
56627,Richard Artschwager,392.15999999999997
56631,Richard Artschwager,1036.32
56634,Kara Walker,9924.21364154
56635,David Alfaro Siqueiros,2234.5
56636,Georges de Zayas,1432.2
56637,Inagaki Tomoo,2770.8999999999996
56638,Valdemar H. Elenbaas,1222.68
56639,Ernst Ludwig Kirchner,775.0
56640,Arthur Fauser,1861.1
56641,Jacques Villon,410.82
56642,Michael Rothenstein,2225.2999999999997
56643,Jerzy Panek,1390.8
56644,Murai Masanari,2346.2400000000002
56645,Willie Cole,30404.850000000002
56647,Terry Winters,2777.04
56648,José Clemente Orozco,1469.71
56649,Antonio Frasconi,1645.9199999999998
56650,Henri Matisse,232.20000000000002
56651,Valdemar H. Elenbaas,1927.1999999999998
56652,Paul Klee,669.75
56653,Leander Fornas,1324.55
56654,Jacques Villon,362.39
56656,Antoni Tàpies,1814.0500000000002
56657,Judith Francisca Baca,3689.85
56660,Lisa Yuskavage,186.0
56661,Lisa Yuskavage,186.0
56662,Lisa Yuskavage,184.76000000000002
56663,Lisa Yuskavage,187.5
56664,Lisa Yuskavage,191.76999999999998
56665,Lisa Yuskavage,186.0
56666,Henri Matisse,228.6
56667,Gustave Singier,529.2
56668,Valdemar H. Elenbaas,2416.0399999999995
56669,Max Klinger,1140.3000000000002
56670,Leander Fornas,1317.12
56671,Jacques Villon,376.0
56672,William Scott,1817.6000000000001
56674,Hann Trier,1597.0500000000002
56675,John Baldessari,2337.10144839718
56676,Carroll Dunham,1790.46
56677,Alex Katz,1037.5
56678,Pierre Bonnard,6530.719999999999
56679,Henri Matisse,208.32000000000002
56680,Max Beckmann,469.92
56681,M. C. Escher,467.04
56682,Fernand Léger,1608.16
56683,Leander Fornas,1317.12
56684,Lazar Vujaklija,1796.25
56685,Graham Sutherland,1724.9
56686,José-Guadalupe Posada,830.62
56687,Richard Upton,2931.14
56690,Mike Kelley,2809.8
56691,Henri Matisse,1561.7
56692,Henri-Edmond Cross,1164.3999999999999
56693,Henri Matisse,234.0
56694,Max Beckmann,1126.8100000000002
56695,M. C. Escher,824.1999999999999
56696,Arthur Levine,4276.349999999999
56697,Antonio Frasconi,774.3599999999999
56698,Hodaka Yoshida,1037.3999999999999
56699,Peter Takal,3863.3999999999996
56700,N. Krishna Reddy,1361.7
56702,Louise Bourgeois,92.25
56704,Martin Kippenberger,145.35
56705,Henri-Edmond Cross,529.24
56706,Henri Matisse,97.6
56707,Max Beckmann,302.82
56708,Jonas J. Fendell,919.45
56709,John Marin,621.5
56711,Hodaka Yoshida,1092.7
56712,Ansei Uchima,3581.26
56713,Larry Rivers,515.62
56714,Paul Waldman,459.74
56715,Jules Olitski,4093.2
56716,Louise Bourgeois,92.25
56718,Peter Klasen,3067.0499999999997
56719,Henri Matisse,462.8
56721,Henri Matisse,165.0
56722,Pierre Bonnard,1151.92
56723,Antonio Frasconi,1815.0
56724,John Marin,592.78
56725,François Gos,1811.16
56726,Hodaka Yoshida,1708.0
56727,Kenji Ushiku,877.8
56728,Victor Vasarely,1847.04
56729,Paul Wunderlich,2352.0
56731,Rodolfo Abularach,4282.04
56732,Louise Bourgeois,92.25
56733,"Ian Hamilton Finlay, Gary Hincks",575.12
56735,Henri Matisse,97.6
56736,James Ensor,880.4
56737,Henri Matisse,118.68
56738,Pablo Picasso,919.5500000000001
56739,John Marin,614.25
56740,B. Colin Greenly,886.8000000000001
56741,Masaji Yoshida,442.65
56742,Sadao Watanabe,4544.43
56743,Eugenio Carmi,2686.2
56744,Paul Wunderlich,3294.6499999999996
56746,"John Cage, Calvin Sumsion",6602.129999999999
56747,Louise Bourgeois,887.5
56750,Sue Fuller,1123.44
56751,Henri Matisse,206.64000000000001
56752,R. Maxil Ballinger,2763.6
56753,John Marin,896.5
56754,Zao Wou-ki,2494.8399999999997
56755,Sadao Watanabe,9108.0
56756,Anders Zorn,749.2499999999999
56758,Louise Bourgeois,241.29999999999998
56761,Lawrence Kupferman,1163.8200000000002
56762,Henri Matisse,151.0
56763,Will Barnet,1508.75
56764,John Marin,476.28000000000003
56765,Childe Hassam,475.86
56766,Yamaguchi Gen,850.67
56767,Doroteo Arnaiz,2171.59
56768,José Clemente Orozco,1319.85
56769,Alexander Calder,3338.7200000000003
56770,Louise Bourgeois,608.0
56772,Pablo Picasso,578.24
56773,Armin Landeck,621.28
56774,Henri Matisse,290.08000000000004
56775,Leonard Baskin,3104.96
56776,Chimei Hamada,413.82000000000005
56777,André Masson,481.14000000000004
56779,Giorgio Bompadre,2344.22
56780,Pablo Picasso,40.8
56781,Alexander Calder,1595.36
56782,Louise Bourgeois,242.82000000000002
56784,Wolfgang Laib,875.8
56785,Pablo Picasso,1398.41
56786,Gabor Peterdi,1695.0
56787,Henri Matisse,187.88
56788,Eugene Berman,936.2800000000001
56789,Chimei Hamada,973.78
56790,Riko Debenjak,1614.9999999999998
56791,Jackson Pollock,982.8
56792,Alexander Calder,1061.2
56793,Louise Bourgeois,212.79000000000002
56794,"Ian Hamilton Finlay, Gary Hincks",142.8938595
56795,Sol LeWitt,954.81
56796,Pablo Picasso,821.8100000000001
56797,Henri Matisse,192.20000000000002
56798,Varujan Boghosian,2806.0
56799,Yozo Hamaguchi,311.40999999999997
56800,Henri Matisse,1062.72
56801,Ernst Ludwig Kirchner,262.8
56802,Max Ernst,2166.3
56803,James Rosenquist,183.54000000000002
56804,Louise Bourgeois,388.5
56807,Pablo Picasso,648.96
56808,Henri Matisse,117.30000000000001
56809,Herbert Carroll Cassill,1233.21
56810,Hans Hartung,1449.6599999999999
56811,Henri Matisse,734.6976
56812,Ernst Ludwig Kirchner,305.5
56813,Fukui Ryonosuko,496.62
56815,Alexander Calder,1219.9199999999998
56816,Louise Bourgeois,218.24000000000004
56818,Brice Marden,338.25
56819,Ker-Xavier Roussel,646.8000000000001
56820,Henri Matisse,142.79999999999998
56821,Ralston Crawford,2044.3999999999999
56822,Hans Hartung,2031.7500000000002
56823,Henri Matisse,703.89
56824,Fukui Ryonosuko,436.21000000000004
56825,Kumi Sugaï,2108.471958881076
56826,Alexander Calder,2022.3
56827,Louise Bourgeois,1120.4599999999998
56829,Mario Merz,505.25
56830,Pablo Picasso,560.6999999999999
56831,Ker-Xavier Roussel,706.3200000000002
56832,Henri Matisse,140.0
56833,Richard A. Florsheim,2409.9
56834,Henri Matisse,58.5
56836,Alexander Calder,3581.0400000000004
56837,Louise Bourgeois,1156.2
56838,Josef Albers,844.24
56841,Pablo Picasso,727.5
56842,Paul Signac,1306.5
56843,Henri Matisse,147.0
56844,James Forsberg,396.11
56845,Giorgio Morandi,859.95
56846,Misch Kohn,361.8
56847,Pentti Kaskipuo,878.08
56848,Alexander Calder,2064.8
56849,Louise Bourgeois,987.5
56850,Josef Albers,345.03999999999996
56853,Pablo Picasso,571.38
56854,Henri Matisse,140.0
56855,Hildegarde Haas,1343.2
56856,Wout van Heusden,1266.78
56857,Giorgio Morandi,673.92
56858,Misch Kohn,2430.06
56859,Reginald Marsh,498.55999999999995
56860,Alexander Calder,7786.639999999999
56861,Jack Barth,1671.1200000000001
56862,Louise Bourgeois,838.9129681477431
56863,Georg Baselitz,6980.88646
56864,"Ian Hamilton Finlay, Kathleen Lindsley",466.34553
56866,Paul Signac,1462.9199999999998
56867,Henri Matisse,150.0
56868,Milton Hirschl,1927.83
56869,Giorgio Morandi,1158.3
56870,Misch Kohn,1734.48
56871,Shiko Munakata,1200.0
56874,Louise Bourgeois,1346.36
56875,Mel Bochner,13041.640000000001
56878,Pablo Picasso,644.1
56879,Suzanne Valadon,364.06
56880,Henri Matisse,170.04
56881,Seong Moy,1199.5199999999998
56882,Edward Hopper,391.49999999999994
56883,Edvard Munch,2204.8
56884,Graham Sutherland,3045.6
56886,Louise Bourgeois,531.0
56887,"Ian Hamilton Finlay, Gary Hincks",277.83
56888,Meret Oppenheim,1.6
56889,Pablo Picasso,541.9364320000001
56890,R. Maxil Ballinger,2023.06
56891,Henri Matisse,144.53
56892,Rudy Pozzatti,2187.9
56893,Edward Hopper,525.0
56894,Rolf Nesch,379.68000000000006
56895,Wilhelm Lehmbruck,426.59999999999997
56899,Louise Bourgeois,531.0
56900,Agnes Denes,969.9999999999999
56903,Max Beckmann,778.14
56904,Henri Matisse,192.20000000000002
56905,Gertrude Quastler,1922.4
56906,Sidney Jack Hurwitz,213.5
56907,Emil Nolde,214.20000000000002
56908,Jacques Lipchitz,235.98000000000002
56911,Louise Bourgeois,1070.7
56912,Jim Dine,7688.580000000001
56914,Pierre Bonnard,1494.8999999999999
56915,Henri Matisse,192.20000000000002
56916,Louis Schanker,1615.25
56917,Inagaki Tomoo,1752.96
56918,Emil Nolde,83.46
56919,Jacques Lipchitz,241.5
56921,Tom Wesselmann,916.5600000000001
56922,Donald C. Fritz,2279.2000000000003
56923,Louise Bourgeois,1151.75
56924,Lesley Dill,13880.419999999998
56926,Sigmar Polke,1235.25
56927,Pablo Picasso,574.0937210000001
56928,Pierre Bonnard,563.4
56929,Henri Matisse,192.20000000000002
56930,Karl Schrag,2213.9199999999996
56931,Richard W. Ireland,1268.96
56932,Emil Nolde,667.0
56934,Tom Wesselmann,919.98
56935,Francisco Copello,1417.4599999999998
56936,Donald C. Fritz,2279.2000000000003
56937,Louise Bourgeois,761.7900000000001
56938,Louise Bourgeois,135.78
56939,Marcel Duchamp,6037.51046752
56941,Sigmar Polke,1840.23
56942,Henri Matisse,192.20000000000002
56943,Sylvia Wald,1976.0
56944,E. Powis Jones,783.9199999999998
56945,Gabor Peterdi,781.2
56946,Yoo Kang Yl,3209.3300000000004
56947,Art Wood,3084.48
56949,Georges Braque,534.61
56950,Louise Bourgeois,135.78
56951,Lyonel Feininger,493.02
56953,"Sigmar Polke, Christof  Kohlhöfer",357.42
56954,"Sigmar Polke, Christof  Kohlhöfer",606.0999999999999
56955,"Sigmar Polke, Christof  Kohlhöfer",355.81000000000006
56956,"Sigmar Polke, Christof  Kohlhöfer",358.02
56957,"Sigmar Polke, Christof  Kohlhöfer",355.81000000000006
56958,"Sigmar Polke, Christof  Kohlhöfer",358.02
56959,"Sigmar Polke, Christof  Kohlhöfer",358.02
56960,"Sigmar Polke, Christof  Kohlhöfer",358.4
56961,"Sigmar Polke, Christof  Kohlhöfer",362.25000000000006
56962,"Sigmar Polke, Christof  Kohlhöfer",357.42
56963,"Sigmar Polke, Christof  Kohlhöfer",357.42
56964,"Sigmar Polke, Christof  Kohlhöfer",359.03000000000003
56965,"Sigmar Polke, Christof  Kohlhöfer",357.42
56966,"Sigmar Polke, Christof  Kohlhöfer",355.2
56967,"Sigmar Polke, Christof  Kohlhöfer",358.02
56968,Odilon Redon,323.95
56969,Paul Cézanne,409.16
56970,Henri Matisse,187.88
56971,June Wayne,1409.01
56972,Kawakami Sumio,1755.6000000000001
56973,Gabor Peterdi,640.92
56974,Achilles Droungas,2147.0399999999995
56975,Richard Hamilton,2321.3999999999996
56977,Louise Bourgeois,135.78
56978,Helen Frankenthaler,2472.0
56979,Ian Hamilton Finlay,160.58435625
56980,Sigmar Polke,535.5
56981,Odilon Redon,462.0
56982,Jacques Lipchitz,393.75
56983,Henri Matisse,187.88
56984,Pablo Picasso,3491.84
56985,Kawanishi Hide,2754.2400000000002
56986,Gabor Peterdi,444.5
56987,Marino Marini,595.72
56988,"Keith Haring, Sean Kalish",193.548
56990,Louise Bourgeois,135.78
56991,Yvonne Jacquette,4079.1300000000006
56992,"Ian Hamilton Finlay, Gary Hincks",359.27347499999996
56994,Marc Chagall,181.44000000000003
56995,Henri Matisse,112.84
56996,Pablo Picasso,2447.06
56997,Kawanishi Hide,2730.08
56998,André Masson,537.5999999999999
57000,Louise Bourgeois,135.78
57001,Bill Jensen,1067.0
57004,Odilon Redon,104.39999999999999
57005,Minna Citron,342.71999999999997
57006,Henri Matisse,114.99999999999999
57007,Nemesio Antúnez,1651.26
57008,Roland Kempe,1737.45
57010,Max Pechstein,1844.5
57011,Ernesto Fontecilla,4230.45
57012,Vasily Kandinsky,384.42
57013,Öyvind Fahlström,883.6299999999999
57014,Louise Bourgeois,135.78
57015,Jasper Johns,23346.82088719668
57018,Odilon Redon,121.32078225
57019,Minna Citron,699.16
57020,Henri Matisse,112.84
57021,Antonio Frasconi,2208.0499999999997
57022,Pablo Picasso,514.3000000000001
57023,Ernesto Fontecilla,161.20000000000002
57025,Roni Horn,1068.12
57026,Louise Bourgeois,1078.56
57027,Jasper Johns,611.82
57029,Odilon Redon,775.17
57030,Pierre Courtin,257.4
57031,Henri Matisse,112.84
57032,Antonio Frasconi,1308.3
57033,Fumio Kitaoka,1595.56
57034,Pablo Picasso,398.52
57035,Ernesto Fontecilla,181.45839167134645
57036,Berndt Kerkin,784.0799999999999
57037,Peter Howson,831.6
57038,Louise Bourgeois,7546.599999999999
57039,Jasper Johns,601.96
57041,Charles Ray,150.0
57042,Odilon Redon,1003.0
57043,Pierre Courtin,72.03
57044,Henri Matisse,108.89999999999999
57045,Antonio Frasconi,2093.85
57046,Fumio Kitaoka,1603.8399999999997
57047,Odilon Redon,423.87
57048,Umberto Giangrandi,2485.01
57049,Julian Lethbridge,2541.81
57050,Jasper Johns,2113.85
57052,Jasper Johns,5849.7
57053,Jasper Johns,5812.5
57054,Jasper Johns,5756.7
57055,Jasper Johns,6105.0
57056,Jasper Johns,5932.8
57057,Jasper Johns,5821.8
57058,Jasper Johns,5812.5
57059,Jasper Johns,5774.67
57060,Jasper Johns,6042.0
57061,Jasper Johns,6182.4
57062,Louise Bourgeois,510.51
57064,Gerhard Richter,1196.0
57066,Pierre Bonnard,875.55
57067,Pierre Courtin,70.56
57068,Henri Matisse,113.75
57069,David Alfaro Siqueiros,690.0
57070,Komai Tetsuro,66.96000000000001
57071,Odilon Redon,662.1800000000001
57072,Henri Matisse,220.0
57074,Vito Acconci,6677.34
57075,Sol LeWitt,2130.9500000000003
57076,Robert Mangold,2476.6
57077,Louise Bourgeois,510.51
57078,Ellsworth Kelly,983.5
57080,Gerhard Richter,1040.0
57081,Gerhard Richter,1975.6
57082,Gerhard Richter,1017.6
57083,Gerhard Richter,1113.8700000000001
57084,Gerhard Richter,1068.8
57085,Gerhard Richter,1084.98
57086,Gerhard Richter,1027.2
57087,Gerhard Richter,1081.4099999999999
57088,Gerhard Richter,1024.0
57089,Gerhard Richter,1024.0
57090,Odilon Redon,594.88
57091,Françoise Desnoyer,1256.44
57092,Henri Matisse,113.46000000000001
57093,James Ensor,252.0
57094,Komai Tetsuro,188.19000000000003
57095,Odilon Redon,1078.0
57096,Henri Matisse,399.84000000000003
57097,Masuo Ikeda,2953.0699999999997
57098,Sol LeWitt,2129.4
57099,Suzanne McClelland,4328.16
57100,Louise Bourgeois,510.51
57101,Anselm Kiefer,69330.42
57103,Pipilotti Rist,583.1099999999999
57104,David Alfaro Siqueiros,1750.6599999999999
57105,James Ensor,624.4
57106,Henri Matisse,163.9
57107,James Ensor,175.15
57108,Komai Tetsuro,94.4
57109,Odilon Redon,412.02
57110,Henri Matisse,145.5
57111,Masuo Ikeda,2069.8599999999997
57112,Armando,3051.5
57113,Dennis Adams,2067.56
57114,Robert Longo,2543.2
57115,Louise Bourgeois,510.51
57116,Henri Matisse,786.16
57118,Odilon Redon,703.8000000000001
57119,Georges Braque,1339.8
57120,James Ensor,429.59999999999997
57121,Henri Matisse,150.0
57122,Irving Kriesberg,824.7800000000001
57123,Christian Rohlfs,493.29
57124,Edvard Munch,2692.25
57125,Jasper Johns,266.7
57126,Jasper Johns,3275.2300000000005
57127,Jasper Johns,99.60000000000001
57128,Jasper Johns,1306.85
57129,Jasper Johns,112.80000000000001
57130,Jasper Johns,827.4499999999999
57131,Jasper Johns,122.76
57132,Jasper Johns,788.24
57133,Jasper Johns,118.58
57134,Jasper Johns,375.17999999999995
57135,Jasper Johns,80.10000000000001
57136,Jasper Johns,806.56
57137,Jasper Johns,127.72000000000001
57138,Jasper Johns,1308.3
57139,Armando,3207.12
57140,Richard Artschwager,1259.18
57141,Jennifer Bartlett,6416.0
57142,Louise Bourgeois,5887.108548416762
57143,Joseph Beuys,1221.06
57145,Cady Noland,18612.0
57146,Pablo Picasso,584.97894
57147,Henri de Toulouse-Lautrec,4896.36
57148,Henri Matisse,169.4
57149,John Paul Jones,1048.56
57150,Edward Hopper,530.0
57151,Giorgio Morandi,710.16
57152,Yasuo Kuniyoshi,1063.14
57153,Joan Miró,768.5999999999999
57154,Louise Bourgeois,515.97
57155,Bruce Nauman,7716.54
57156,"Tim Rollins, K.O.S. (Kids of Survival)",685.54
57157,James Ensor,399.03999999999996
57158,Henri Matisse,147.45999999999998
57159,Oskar Kokoschka,2875.2200000000003
57160,Harry van Kruiningen,2585.71
57161,Christian Rohlfs,704.09
57162,Elie Nadelman,221.76000000000002
57164,Elie Nadelman,97.58
57165,Elie Nadelman,59.22
57166,Elie Nadelman,73.83
57167,Elie Nadelman,73.83
57168,Elie Nadelman,265.76
57169,Elie Nadelman,267.27
57170,Elie Nadelman,194.25
57171,Elie Nadelman,216.14
57172,Elie Nadelman,218.27999999999997
57173,Elie Nadelman,194.25
57174,Elie Nadelman,73.83
57175,Elie Nadelman,213.0
57176,Elie Nadelman,214.11999999999998
57177,Elie Nadelman,215.13
57178,Elie Nadelman,74.89999999999999
57179,Elie Nadelman,218.75
57180,Elie Nadelman,267.27
57181,Elie Nadelman,97.58
57182,Elie Nadelman,668.68
57183,Elie Nadelman,73.14
57184,Elie Nadelman,189.0
57185,Jasper Johns,3712.14
57186,Norman Ackroyd,1862.4899999999998
57187,Robert Barry,4841.55
57188,John Bellany,4267.64
57189,Joan Miró,615.0600000000001
57190,Louise Bourgeois,4848.0
57191,Bruce Nauman,1807.4699999999998
57193,James Ensor,426.02
57194,Henri Matisse,113.75
57195,Antonio Zoran Music,1096.1999999999998
57196,Wifredo Lam,1511.25
57197,Christian Rohlfs,84.24000000000001
57198,Jasper Johns,3726.8999999999996
57199,Frank Auerbach,209.76
57200,Iain Baxter&,3690.54
57201,Alighiero Boetti,4555.9800000000005
57202,Joan Miró,4230.45
57203,Louise Bourgeois,4848.0
57204,Robert Rauschenberg,3616.3900000000003
57205,Robert Gober,1961.34766164
57207,Pierre-Auguste Renoir,2934.07760276
57208,James Ensor,428.40000000000003
57209,Henri Matisse,187.88
57210,Henry Pearson,847.9
57211,Paul Kleinschmidt,751.9799999999999
57212,Georg Baselitz,3500.0
57213,Georg Baselitz,3500.0
57214,Georg Baselitz,811.8000000000001
57215,Georg Baselitz,255.14999999999998
57217,Louise Bourgeois,442.75
57218,Louise Bourgeois,443.52000000000004
57219,Louise Bourgeois,441.0
57220,Louise Bourgeois,430.5
57221,Louise Bourgeois,446.03999999999996
57222,Joan Miró,4250.400000000001
57223,Louise Bourgeois,4848.0
57224,Kiki Smith,9966.91
57226,Thomas Ruff,2500.0
57227,James Ensor,136.22000000000003
57228,Henri Matisse,162.41
57229,Georges Rouault,478.8
57230,Emil Nolde,3096.0
57231,Vera Berdich,1952.1000000000001
57233,Paul Kleinschmidt,653.72
57234,Georg Baselitz,3215.94
57235,Louise Bourgeois,662.2
57236,Joan Miró,3250.0
57237,Louise Bourgeois,4848.0
57238,Mona Hatoum,1031.94
57239,Edward Ruscha,1555.5
57240,James Ensor,1990.2
57241,Hans Erni,369.8
57242,Henri Matisse,227.32999999999996
57243,Max Liebermann,490.2
57244,Walter Richard Sickert,196.0
57245,Emil Nolde,712.62
57246,Elizabeth Blackadder,3216.0
57247,Paul Kleinschmidt,485.1
57248,Georg Baselitz,3446.07
57249,Georg Baselitz,3465.0
57250,Georg Baselitz,3446.07
57251,Georg Baselitz,3446.07
57252,Georg Baselitz,3465.0
57253,Georg Baselitz,3427.18
57254,Georg Baselitz,3446.07
57255,Chris Burden,12448.800000000001
57256,Louise Bourgeois,55.440000000000005
57257,Louise Bourgeois,55.440000000000005
57258,Louise Bourgeois,55.440000000000005
57259,Elizabeth Murray,4391.68
57260,Louise Bourgeois,4848.0
57261,Jacques Villon,152.55
57263,Philip Evergood,396.71999999999997
57264,Henri Matisse,232.20000000000002
57265,Walter Richard Sickert,150.0
57266,Axel Olson,686.8100000000001
57267,"Bernhard Blume, Anna Blume",687.6999999999999
57268,Paul Kleinschmidt,763.6
57269,John Cage,3638.25
57271,Jasper Johns,1896.6599999999999
57272,Robert Morris,4095.8999999999996
57273,Bruce Nauman,4265.17
57274,Robert Rauschenberg,3886.0800000000004
57275,Frank Stella,1097.28
57276,Andy Warhol,3316.7999999999997
57277,Georg Baselitz,4888.4
57278,Daniel Buren,412.09000000000003
57279,Luis Cruz Azaceta,678.72
57280,Louise Bourgeois,902.1599999999999
57282,Joan Miró,2884.2000000000003
57283,Louise Bourgeois,4848.0
57284,Thomas Schütte,6997.2
57285,Tsugouharu Foujita,812.63
57286,Henri Matisse,229.12
57287,Alberto Garcia Maldonado,278.0
57288,Walter Richard Sickert,563.88
57289,Eric H. Olson,1319.5
57290,Max Beckmann,828.75
57291,Roger Chailloux,4956.24
57292,Larry Bell,13769.12
57293,Larry Bell,22386.0
57294,Larry Bell,13574.609999999999
57295,Larry Bell,13318.199999999999
57296,Larry Bell,13318.609999999999
57297,Larry Bell,14128.25
57298,Larry Bell,14210.640000000001
57299,Georg Baselitz,4875.78
57300,John Cage,1588.0600000000002
57301,John Banting,495.88000000000005
57302,Louise Bourgeois,692.01
57303,Max Pechstein,1364.8500000000001
57304,Blinky Palermo,4800.0
57305,Louise Bourgeois,4848.0
57307,Paul Klee,337.44
57308,Sue Fuller,987.6599999999999
57309,Henri Matisse,290.08000000000004
57310,Alfred Manessier,1675.64
57311,Walter Richard Sickert,94.35
57314,Wallace Berman,1003.4499999999999
57315,Jim Dine,6153.84
57316,Francesco Clemente,12947.24
57317,John Banting,913.0000000000001
57318,Louise Bourgeois,561.0
57320,Louise Bourgeois,4409.6
57321,Roman Signer,253.5
57322,Paul Klee,300.0
57323,Peter Grippe,279.71999999999997
57324,Henri Matisse,126.72000000000001
57325,Marino Marini,1568.1400000000003
57326,Walter Richard Sickert,118.68
57327,Camille Pissarro,513.59
57328,Marc Chagall,396.94000000000005
57329,Karl Fred Dahmen,3693.16
57330,Wallace Berman,1003.4499999999999
57331,Jim Dine,12239.369999999999
57332,Ashley Bickerton,11034.45
57333,Louise Bourgeois,240.66000000000003
57334,Louise Bourgeois,244.48000000000002
57335,James Rosenquist,3063.84
57337,Louise Bourgeois,4409.6
57338,Paul Klee,541.14
57339,Peter Grippe,484.75
57340,Henri Matisse,114.99999999999999
57341,Walter Richard Sickert,118.68
57342,Lovis Corinth,104.13
57343,Jim Dine,1480.7
57344,Keith Milow,3947.5199999999995
57345,Chris Burden,1335.74
57346,Jim Dine,12729.81
57347,Walter Dahn,3084.0
57348,Barbara Bloom,4989.6
57349,Louise Bourgeois,717.6
57350,Lorna Simpson,15604.6
57351,"Various Artists, Andy Warhol, Claes Oldenburg, David Novros, Forrest Myers, Robert Rauschenberg, John Chamberlain",1.9
57352,Louise Bourgeois,4409.6
57353,Peter Stampfli,3031.7000000000003
57354,Otto Dix,1450.44
57355,Marc Chagall,106.2
57356,George Grosz,1226.73
57357,Henri Matisse,111.25
57358,Guillermo Meza,934.99
57359,Walter Richard Sickert,289.06
57360,Odilon Redon,534.24
57362,Keith Milow,3947.5199999999995
57363,Eduardo Chillida,1341.12
57364,Werner Drewes,1166.8799999999999
57365,Walter Dahn,4063.9199999999996
57366,Tony Cragg,2254.81
57367,Louise Bourgeois,633.6
57368,Pat Steir,6589.0199999999995
57369,Louise Bourgeois,4409.6
57370,Henri-Gabriel Ibels,475.20000000000005
57372,Otto Dix,1833.6000000000001
57373,Marc Chagall,465.62999999999994
57374,Hans Hartung,177.84
57375,Henri Matisse,114.08
57376,Joan Miró,1965.66
57377,Walter Richard Sickert,220.89
57378,Odilon Redon,606.0999999999999
57379,Odilon Redon,1423.33
57380,Odilon Redon,636.12
57381,Odilon Redon,275.8
57382,Odilon Redon,510.54
57383,Odilon Redon,307.51000000000005
57384,Odilon Redon,535.08
57385,Odilon Redon,635.5799999999999
57386,Odilon Redon,439.53000000000003
57387,Odilon Redon,722.1999999999999
57388,Odilon Redon,318.71
57389,Sid Hammer,1071.99
57390,Sid Hammer,3357.8799999999997
57391,Sid Hammer,1154.88
57392,Sid Hammer,2088.68
57393,Sid Hammer,1136.0
57394,Sid Hammer,988.4499999999999
57395,Sid Hammer,1030.95
57396,Sid Hammer,882.3600000000001
57397,Sid Hammer,1153.11
57398,Sid Hammer,1141.55
57399,Sid Hammer,1058.68
57400,Sid Hammer,988.0
57401,Helen Frankenthaler,1592.5
57402,Keith Milow,3863.34
57403,Jim Dine,264.26
57404,Eric Fischl,9493.44
57405,Martha Diamond,4537.3
57406,David Diao,1499.5200000000002
57407,Louise Bourgeois,234.35999999999999
57408,Louise Bourgeois,254.14
57411,Louise Bourgeois,4409.6
57412,Bill Jensen,6233.98
57413,Frank Stella,6504.3
57414,André Racz,248.16
57416,André Racz,300.48999999999995
57417,André Racz,597.0
57418,André Racz,149.0
57419,André Racz,151.98
57420,André Racz,146.02
57421,André Racz,300.48999999999995
57422,André Racz,881.0100000000001
57423,Maurice Denis,434.72
57424,Erich Heckel,964.0400000000001
57425,Henri Matisse,197.06
57426,Jean Le Moal,1495.0
57427,Paul Signac,1261.7
57428,Roberto Matta,1871.1
57429,Keith Milow,4238.7699999999995
57430,Richard Estes,10079.300000000001
57431,George Grosz,205.20000000000002
57432,Carroll Dunham,7586.37
57433,David Diao,2170.62
57434,Louise Bourgeois,245.1
57435,Louise Bourgeois,243.81
57436,Frank Stella,30009.7
57437,Louise Bourgeois,4409.6
57438,Jasper Johns,6181.200000000001
57439,Thomas Struth,2063.4900000000002
57441,Kenneth Kilstrom,1017.0000000000001
57442,Henri Matisse,110.39999999999999
57443,Paula Modersohn-Becker,141.4
57444,Michael Train,1393.6000000000001
57445,Emilio Sanchez,953.0999999999999
57447,Michael Mazur,5120.52
57448,Keith Milow,3863.34
57449,Shoichi Ida,3811.4999999999995
57450,Rainer Fetting,5451.070000000001
57451,Jim Dine,2577.03
57453,Jim Dine,2500.96
57454,Jim Dine,2335.44
57455,Jim Dine,2325.75
57456,Jim Dine,2309.5499999999997
57457,Jim Dine,3088.3
57458,Louise Bourgeois,744.66
57459,Louise Bourgeois,748.4399999999999
57460,Louise Bourgeois,752.2199999999999
57461,Henri de Toulouse-Lautrec,750.12
57462,Louise Bourgeois,4409.6
57463,Maximilian Luce,472.5
57464,Hiroshi Sugimoto,20.8
57465,Hiroshi Sugimoto,20.8
57466,Louise Bourgeois,648.9300000000001
57467,Ernst Ludwig Kirchner,862.6700000000001
57468,Paula Modersohn-Becker,274.48
57469,Félix Vallotton,238.95
57470,Keisuke Serizawa,1086.5
57471,Georges Rouault,455.6
